artist,song_idx,chunk_idx,chunk_path,features
handel,27,11,./dataset/intermediate_chunks/handel_song27_chunk11.mid,"[0.25833333 0.         0.075      0.         0.05       0.23333333
 0.         0.08333333 0.         0.19166667 0.10833333 0.
 8.03418803 0.         0.25641026 0.         0.17094017 0.
 0.25641026 0.         1.28205128 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.1        0.         0.         0.         0.         0.
 0.         0.1        0.         0.         0.         0.
 0.         0.2        0.         0.60000002]"
handel,27,12,./dataset/intermediate_chunks/handel_song27_chunk12.mid,"[0.31400966 0.         0.01932367 0.         0.13043478 0.12560386
 0.         0.12077295 0.         0.19323671 0.09661836 0.
 7.42718447 0.         0.72815534 0.         0.48543689 0.
 0.53398058 0.         0.82524272 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.07407407 0.
 0.03703704 0.         0.22222222 0.07407407 0.         0.
 0.07407407 0.         0.03703704 0.         0.         0.
 0.14814815 0.07407407 0.         0.25925925]"
handel,27,13,./dataset/intermediate_chunks/handel_song27_chunk13.mid,"[0.17431193 0.         0.08715596 0.01834862 0.06422018 0.20183486
 0.         0.11009174 0.         0.20642202 0.13761468 0.
 7.91666667 0.         0.60185185 0.         0.32407407 0.
 0.46296296 0.         0.69444444 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.08333334 0.
 0.08333334 0.04166667 0.04166667 0.08333334 0.         0.
 0.04166667 0.04166667 0.         0.         0.         0.
 0.         0.125      0.08333334 0.375     ]"
handel,27,14,./dataset/intermediate_chunks/handel_song27_chunk14.mid,"[2.56704981e-01 0.00000000e+00 5.74712644e-02 3.83141762e-03
 6.89655172e-02 2.18390805e-01 0.00000000e+00 9.57854406e-02
 0.00000000e+00 1.76245211e-01 1.22605364e-01 0.00000000e+00
 8.19230769e+00 0.00000000e+00 3.46153846e-01 0.00000000e+00
 4.61538462e-01 0.00000000e+00 3.46153846e-01 0.00000000e+00
 6.15384615e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.84615385e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.44827585e-02 0.00000000e+00
 6.89655170e-02 0.00000000e+00 1.37931034e-01 6.89655170e-02
 0.00000000e+00 0.00000000e+00 3.44827585e-02 3.44827585e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.89655170e-02 3.44827585e-02 3.44827585e-02 4.82758611e-01]"
handel,27,15,./dataset/intermediate_chunks/handel_song27_chunk15.mid,"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
handel,28,0,./dataset/intermediate_chunks/handel_song28_chunk0.mid,"[0.41880342 0.         0.05128205 0.14957265 0.         0.05982906
 0.         0.20512821 0.08119658 0.         0.02564103 0.00854701
 8.26839827 0.25974026 0.         0.25974026 0.         0.08658009
 0.         1.12554113 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.1        0.         0.         0.
 0.         0.2        0.         0.         0.         0.
 0.2        0.         0.         0.         0.         0.
 0.5        0.         0.         0.        ]"
handel,28,1,./dataset/intermediate_chunks/handel_song28_chunk1.mid,"[0.15384615 0.         0.0989011  0.0989011  0.02197802 0.15384615
 0.02197802 0.15384615 0.14652015 0.01831502 0.11721612 0.01465201
 8.60294118 0.         0.         0.         0.         0.
 0.         1.36029412 0.         0.         0.         0.
 0.         0.         0.         0.03676471 0.         0.
 0.         0.         0.2857143  0.         0.         0.
 0.         0.         0.         0.         0.14285715 0.
 0.14285715 0.2857143  0.         0.         0.14285715 0.
 0.         0.         0.         0.        ]"
handel,28,2,./dataset/intermediate_chunks/handel_song28_chunk2.mid,"[0.07348243 0.         0.18210863 0.0543131  0.01277955 0.04792332
 0.08306709 0.22683706 0.01277955 0.15974441 0.12460064 0.02236422
 8.68589744 0.09615385 0.         0.03205128 0.         0.
 0.         1.15384615 0.         0.         0.         0.
 0.         0.         0.         0.03205128 0.         0.
 0.         0.         0.04761905 0.         0.         0.
 0.04761905 0.0952381  0.         0.04761905 0.23809524 0.04761905
 0.19047619 0.04761905 0.         0.         0.         0.0952381
 0.04761905 0.         0.04761905 0.04761905]"
handel,28,3,./dataset/intermediate_chunks/handel_song28_chunk3.mid,"[0.03676471 0.02205882 0.23897059 0.0625     0.         0.
 0.04411765 0.27941176 0.         0.09558824 0.22058824 0.
 8.37638376 0.         0.         0.36900369 0.         0.
 0.         1.25461255 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.23076923 0.         0.07692308 0.07692308 0.
 0.30769232 0.         0.         0.         0.07692308 0.
 0.         0.         0.23076923 0.        ]"
handel,28,4,./dataset/intermediate_chunks/handel_song28_chunk4.mid,"[8.47457627e-03 3.81355932e-02 1.05932203e-01 2.75423729e-01
 1.69491525e-02 5.50847458e-02 2.11864407e-02 2.24576271e-01
 5.08474576e-02 1.69491525e-02 1.86440678e-01 0.00000000e+00
 8.71244635e+00 0.00000000e+00 0.00000000e+00 8.58369099e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.15879828e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.29184549e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.33333343e-01 0.00000000e+00 0.00000000e+00
 6.66666687e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
handel,28,5,./dataset/intermediate_chunks/handel_song28_chunk5.mid,"[0.05371901 0.01652893 0.03305785 0.23553719 0.04132231 0.10330579
 0.         0.19008264 0.02479339 0.         0.30165289 0.
 8.34024896 0.         0.         0.08298755 0.         0.
 0.         1.57676349 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
handel,28,6,./dataset/intermediate_chunks/handel_song28_chunk6.mid,"[0.16778523 0.10067114 0.02684564 0.02348993 0.06711409 0.18120805
 0.02013423 0.10738255 0.12416107 0.01342282 0.10738255 0.06040268
 8.65319865 0.         0.         0.06734007 0.         0.
 0.         1.27946128 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.125      0.125      0.         0.
 0.         0.125      0.375      0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.125      0.         0.125     ]"
handel,28,7,./dataset/intermediate_chunks/handel_song28_chunk7.mid,"[2.77777778e-01 0.00000000e+00 9.35672515e-02 2.13450292e-01
 1.46198830e-02 4.67836257e-02 0.00000000e+00 2.30994152e-01
 8.77192982e-03 0.00000000e+00 2.92397661e-02 8.47953216e-02
 8.79765396e+00 5.86510264e-02 0.00000000e+00 8.79765396e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.02639296e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.93255132e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.00000000e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.25000000e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.75000000e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
handel,28,8,./dataset/intermediate_chunks/handel_song28_chunk8.mid,"[0.45922747 0.         0.05579399 0.12875536 0.01716738 0.05150215
 0.         0.15879828 0.07725322 0.         0.03433476 0.01716738
 8.64628821 0.         0.17467249 0.         0.26200873 0.
 0.         0.30567686 0.56768559 0.04366812 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.16666667 0.         0.         0.         0.
 0.16666667 0.         0.         0.         0.         0.
 0.66666669 0.         0.         0.        ]"
handel,28,9,./dataset/intermediate_chunks/handel_song28_chunk9.mid,"[0.3877551  0.         0.12244898 0.08163265 0.         0.08163265
 0.         0.20408163 0.08163265 0.         0.         0.04081633
 8.29787234 0.         0.         0.         0.         0.
 0.42553191 0.42553191 0.         0.21276596 0.         0.
 0.42553191 0.         0.         0.21276596 0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]"
handel,29,0,./dataset/intermediate_chunks/handel_song29_chunk0.mid,"[0.         0.12526998 0.26133909 0.         0.12311015 0.
 0.13390929 0.08207343 0.01511879 0.12311015 0.         0.13606911
 8.59307359 0.4978355  0.06493506 0.04329004 0.21645022 0.45454545
 0.12987013 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04347826 0.         0.02898551 0.05797102
 0.         0.28985506 0.         0.05797102 0.10144927 0.05797102
 0.05797102 0.         0.1594203  0.02898551 0.04347826 0.07246377
 0.         0.         0.         0.        ]"
handel,29,1,./dataset/intermediate_chunks/handel_song29_chunk1.mid,"[0.         0.14465409 0.18553459 0.         0.11949686 0.
 0.13207547 0.02358491 0.05345912 0.21383648 0.         0.12735849
 8.8503937  0.58267717 0.04724409 0.07874016 0.11023622 0.28346457
 0.04724409 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03225806 0.         0.         0.01612903
 0.         0.30645162 0.         0.17741935 0.12903225 0.0483871
 0.01612903 0.         0.08064516 0.08064516 0.08064516 0.03225806
 0.         0.         0.         0.        ]"
handel,29,2,./dataset/intermediate_chunks/handel_song29_chunk2.mid,"[0.         0.13410596 0.10927152 0.         0.16059603 0.
 0.14072848 0.04801325 0.06788079 0.17549669 0.         0.16390728
 8.8538206  0.61461794 0.09966777 0.13289037 0.06644518 0.13289037
 0.09966777 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02       0.         0.04       0.06
 0.         0.1        0.         0.2        0.08       0.1
 0.06       0.         0.12       0.12       0.04       0.06
 0.         0.         0.         0.        ]"
handel,29,3,./dataset/intermediate_chunks/handel_song29_chunk3.mid,"[0.02031603 0.09255079 0.18284424 0.         0.13769752 0.
 0.15349887 0.12189616 0.01805869 0.19638826 0.         0.07674944
 6.56108597 1.76470588 1.60633484 0.         0.         0.04524887
 0.         0.02262443 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04411765 0.         0.19117647 0.01470588
 0.01470588 0.         0.         0.05882353 0.13235295 0.11764706
 0.02941176 0.         0.         0.0882353  0.19117647 0.11764706
 0.         0.         0.         0.        ]"
handel,29,4,./dataset/intermediate_chunks/handel_song29_chunk4.mid,"[0.04440497 0.06394316 0.12078153 0.01598579 0.15808171 0.
 0.14742451 0.07815275 0.04795737 0.1740675  0.         0.14920071
 7.17081851 1.63701068 1.12099644 0.         0.         0.05338078
 0.         0.         0.         0.         0.01779359 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02380952 0.         0.16666667 0.04761905
 0.02380952 0.07142857 0.         0.07142857 0.07142857 0.03571429
 0.01190476 0.         0.08333334 0.05952381 0.10714286 0.17857143
 0.04761905 0.         0.         0.        ]"
handel,29,5,./dataset/intermediate_chunks/handel_song29_chunk5.mid,"[0.00000000e+00 1.41719745e-01 1.32165605e-01 1.27388535e-02
 1.38535032e-01 4.77707006e-03 1.44904459e-01 6.84713376e-02
 3.82165605e-02 1.24203822e-01 3.18471338e-02 1.62420382e-01
 7.40031898e+00 1.56299841e+00 9.56937799e-01 0.00000000e+00
 0.00000000e+00 7.97448166e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.25000000e-01 4.68750000e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.25000000e-01 2.65625000e-01 0.00000000e+00 0.00000000e+00
 1.56250000e-02 1.40625000e-01 9.37500000e-02 1.87500000e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
handel,29,6,./dataset/intermediate_chunks/handel_song29_chunk6.mid,"[0.02728732 0.07544141 0.19261637 0.         0.12680578 0.
 0.15890851 0.14285714 0.         0.19261637 0.         0.08346709
 8.01932367 1.04669887 0.80515298 0.         0.         0.09661836
 0.         0.01610306 0.01610306 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03409091 0.         0.125      0.09090909
 0.03409091 0.05681818 0.         0.02272727 0.20454545 0.05681818
 0.02272727 0.         0.04545455 0.05681818 0.10227273 0.13636364
 0.01136364 0.         0.         0.        ]"
handel,29,7,./dataset/intermediate_chunks/handel_song29_chunk7.mid,"[0.         0.10933333 0.15466667 0.         0.13066667 0.
 0.11733333 0.09333333 0.06666667 0.248      0.         0.08
 7.8342246  0.         1.57754011 0.         0.         0.53475936
 0.         0.         0.         0.         0.05347594 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.08333334 0.04166667
 0.         0.02083333 0.         0.20833333 0.1875     0.08333334
 0.08333334 0.         0.0625     0.125      0.08333334 0.02083333
 0.         0.         0.         0.        ]"
handel,29,8,./dataset/intermediate_chunks/handel_song29_chunk8.mid,"[0.         0.12944984 0.17961165 0.         0.15695793 0.
 0.14724919 0.13268608 0.         0.19255663 0.         0.06148867
 8.91410049 0.21069692 0.4376013  0.         0.         0.4376013
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02325581 0.         0.         0.
 0.         0.09302326 0.         0.15116279 0.10465116 0.06976745
 0.20930232 0.         0.1627907  0.11627907 0.05813954 0.01162791
 0.         0.         0.         0.        ]"
handel,29,9,./dataset/intermediate_chunks/handel_song29_chunk9.mid,"[0.         0.02469136 0.25925926 0.         0.19753086 0.
 0.24691358 0.08641975 0.         0.13580247 0.         0.04938272
 9.         0.375      0.         0.5        0.         0.
 0.125      0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.2        0.         0.1        0.2        0.
 0.1        0.         0.30000001 0.         0.1        0.
 0.         0.         0.         0.        ]"
handel,30,0,./dataset/intermediate_chunks/handel_song30_chunk0.mid,"[0.1037037  0.02222222 0.16296296 0.         0.14074074 0.14074074
 0.02222222 0.12592593 0.         0.16296296 0.11851852 0.
 3.95522388 0.52238806 4.10447761 0.         0.37313433 0.67164179
 0.         0.         0.2238806  0.14925373 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.15000001 0.         0.
 0.05       0.         0.         0.         0.         0.
 0.         0.2        0.05       0.1        0.05       0.05
 0.         0.15000001 0.15000001 0.05      ]"
handel,30,1,./dataset/intermediate_chunks/handel_song30_chunk1.mid,"[0.12269939 0.01840491 0.14110429 0.         0.1595092  0.12883436
 0.02453988 0.12883436 0.         0.15337423 0.11042945 0.01226994
 3.7654321  1.72839506 3.08641975 0.49382716 0.30864198 0.49382716
 0.         0.         0.12345679 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.15625    0.03125    0.03125
 0.03125    0.03125    0.         0.0625     0.         0.03125
 0.         0.09375    0.03125    0.0625     0.0625     0.03125
 0.         0.1875     0.125      0.03125   ]"
handel,30,2,./dataset/intermediate_chunks/handel_song30_chunk2.mid,"[0.11020408 0.03673469 0.10204082 0.         0.13877551 0.2
 0.         0.19591837 0.         0.11836735 0.06938776 0.02857143
 4.59016393 4.59016393 0.         0.81967213 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04651163 0.20930232 0.02325581
 0.04651163 0.02325581 0.09302326 0.         0.         0.
 0.         0.25581396 0.         0.         0.         0.
 0.04651163 0.23255815 0.02325581 0.        ]"
handel,30,3,./dataset/intermediate_chunks/handel_song30_chunk3.mid,"[8.62068966e-02 3.44827586e-02 1.68103448e-01 0.00000000e+00
 1.46551724e-01 1.72413793e-01 4.31034483e-03 1.59482759e-01
 0.00000000e+00 1.42241379e-01 7.32758621e-02 1.29310345e-02
 5.15151515e+00 2.98701299e+00 6.92640693e-01 7.35930736e-01
 0.00000000e+00 3.46320346e-01 0.00000000e+00 8.65800866e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.81818202e-02 1.13636367e-01 2.27272734e-02
 2.27272734e-02 9.09090936e-02 9.09090936e-02 4.54545468e-02
 0.00000000e+00 2.27272734e-02 2.27272734e-02 1.81818187e-01
 0.00000000e+00 2.27272734e-02 2.27272734e-02 0.00000000e+00
 2.27272734e-02 2.04545453e-01 4.54545468e-02 0.00000000e+00]"
handel,30,4,./dataset/intermediate_chunks/handel_song30_chunk4.mid,"[0.09649123 0.03070175 0.14035088 0.         0.15789474 0.19298246
 0.         0.1754386  0.         0.11842105 0.06140351 0.02631579
 4.75770925 4.00881057 0.08810573 0.88105727 0.         0.17621145
 0.         0.08810573 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.06976745 0.20930232 0.02325581
 0.02325581 0.02325581 0.04651163 0.         0.         0.
 0.         0.25581396 0.         0.         0.         0.
 0.02325581 0.27906978 0.04651163 0.        ]"
handel,30,5,./dataset/intermediate_chunks/handel_song30_chunk5.mid,"[0.0979021  0.03846154 0.14685315 0.         0.18531469 0.13986014
 0.         0.11888112 0.01398601 0.16783217 0.03496503 0.05594406
 3.50877193 5.29824561 0.98245614 0.         0.03508772 0.10526316
 0.03508772 0.         0.         0.         0.         0.
 0.         0.03508772 0.         0.         0.         0.
 0.         0.         0.         0.23529412 0.02941176 0.
 0.14705883 0.0882353  0.         0.         0.         0.02941176
 0.11764706 0.14705883 0.         0.05882353 0.         0.
 0.         0.11764706 0.02941176 0.        ]"
handel,30,6,./dataset/intermediate_chunks/handel_song30_chunk6.mid,"[1.32947977e-01 2.89017341e-02 1.15606936e-01 2.89017341e-03
 1.56069364e-01 1.15606936e-01 8.67052023e-03 1.30057803e-01
 1.44508671e-02 1.79190751e-01 6.35838150e-02 5.20231214e-02
 3.24637681e+00 6.43478261e+00 2.89855072e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.89855072e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.34042555e-01 6.38297871e-02 2.12765951e-02
 1.70212761e-01 6.38297871e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.12765951e-02 2.12765951e-02 1.27659574e-01
 0.00000000e+00 4.25531901e-02 4.25531901e-02 0.00000000e+00
 2.12765951e-02 1.06382981e-01 6.38297871e-02 0.00000000e+00]"
handel,30,7,./dataset/intermediate_chunks/handel_song30_chunk7.mid,"[8.10810811e-02 3.37837838e-02 1.72297297e-01 3.37837838e-03
 1.35135135e-01 1.41891892e-01 1.01351351e-02 1.31756757e-01
 0.00000000e+00 1.99324324e-01 7.77027027e-02 1.35135135e-02
 3.38983051e+00 4.94915254e+00 1.59322034e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.77966102e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.28205135e-01 5.12820520e-02 2.56410260e-02
 1.28205135e-01 7.69230798e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.12820520e-02 2.05128208e-01
 0.00000000e+00 2.56410260e-02 5.12820520e-02 0.00000000e+00
 2.56410260e-02 1.02564104e-01 1.28205135e-01 0.00000000e+00]"
handel,30,8,./dataset/intermediate_chunks/handel_song30_chunk8.mid,"[0.21827411 0.01015228 0.10152284 0.         0.17258883 0.11675127
 0.         0.08121827 0.02538071 0.17766497 0.03553299 0.06091371
 3.36734694 0.05102041 6.42857143 0.         0.10204082 0.
 0.         0.         0.         0.         0.05102041 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.15384616 0.1025641  0.
 0.23076923 0.         0.         0.         0.         0.02564103
 0.         0.17948718 0.         0.02564103 0.         0.
 0.02564103 0.15384616 0.1025641  0.        ]"
handel,30,9,./dataset/intermediate_chunks/handel_song30_chunk9.mid,"[0.20707071 0.01515152 0.11111111 0.         0.16161616 0.0959596
 0.01010101 0.10606061 0.02525253 0.16666667 0.04040404 0.06060606
 3.40101523 0.05076142 6.39593909 0.         0.10152284 0.
 0.         0.         0.         0.         0.05076142 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.10810811 0.10810811 0.
 0.24324325 0.         0.         0.         0.         0.02702703
 0.02702703 0.13513513 0.         0.02702703 0.02702703 0.02702703
 0.02702703 0.13513513 0.10810811 0.        ]"
handel,30,10,./dataset/intermediate_chunks/handel_song30_chunk10.mid,"[0.08421053 0.04736842 0.16315789 0.01052632 0.11052632 0.1
 0.01578947 0.16842105 0.         0.18947368 0.1        0.01052632
 3.06878307 0.10582011 6.61375661 0.05291005 0.10582011 0.
 0.         0.         0.         0.         0.05291005 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.22222222 0.11111111 0.
 0.07407407 0.         0.         0.         0.         0.
 0.03703704 0.11111111 0.         0.         0.03703704 0.
 0.         0.14814815 0.25925925 0.        ]"
handel,30,11,./dataset/intermediate_chunks/handel_song30_chunk11.mid,"[0.08900524 0.02617801 0.15706806 0.0104712  0.09947644 0.09424084
 0.02617801 0.19371728 0.         0.17801047 0.11518325 0.0104712
 2.78947368 0.10526316 7.         0.         0.10526316 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.2        0.06666667 0.
 0.06666667 0.         0.         0.         0.         0.
 0.06666667 0.1        0.         0.         0.06666667 0.03333334
 0.         0.13333334 0.26666668 0.        ]"
handel,30,12,./dataset/intermediate_chunks/handel_song30_chunk12.mid,"[0.13297872 0.05319149 0.14893617 0.         0.12765957 0.13829787
 0.0106383  0.09574468 0.         0.20744681 0.07446809 0.0106383
 4.75935829 3.42245989 0.16042781 0.58823529 0.         0.80213904
 0.         0.21390374 0.         0.         0.         0.
 0.05347594 0.         0.         0.         0.         0.
 0.         0.         0.         0.13793103 0.03448276 0.06896552
 0.         0.06896552 0.06896552 0.         0.         0.
 0.         0.06896552 0.         0.13793103 0.         0.
 0.         0.20689656 0.1724138  0.03448276]"
handel,30,13,./dataset/intermediate_chunks/handel_song30_chunk13.mid,"[0.08294931 0.05529954 0.17050691 0.         0.0921659  0.15668203
 0.         0.16589862 0.         0.18894009 0.05069124 0.03686636
 3.75       5.55555556 0.         0.37037037 0.         0.23148148
 0.         0.09259259 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.15384616 0.11538462 0.07692308 0.07692308
 0.         0.03846154 0.07692308 0.         0.         0.
 0.         0.15384616 0.         0.         0.         0.
 0.         0.15384616 0.11538462 0.03846154]"
handel,30,14,./dataset/intermediate_chunks/handel_song30_chunk14.mid,"[1.21338912e-01 1.67364017e-02 1.08786611e-01 8.36820084e-03
 9.20502092e-02 1.42259414e-01 1.25523013e-02 1.96652720e-01
 4.18410042e-03 2.05020921e-01 6.27615063e-02 2.92887029e-02
 4.70588235e+00 4.74789916e+00 0.00000000e+00 4.20168067e-01
 0.00000000e+00 4.20168067e-02 0.00000000e+00 8.40336134e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.33333334e-01 6.66666701e-02 0.00000000e+00
 2.00000003e-01 3.33333351e-02 0.00000000e+00 3.33333351e-02
 0.00000000e+00 3.33333351e-02 0.00000000e+00 1.33333340e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.33333340e-01 1.33333340e-01 0.00000000e+00]"
handel,30,15,./dataset/intermediate_chunks/handel_song30_chunk15.mid,"[9.09090909e-02 2.89256198e-02 1.65289256e-01 8.26446281e-03
 1.07438017e-01 1.57024793e-01 1.65289256e-02 1.44628099e-01
 4.13223140e-03 1.94214876e-01 5.37190083e-02 2.89256198e-02
 5.64315353e+00 3.31950207e+00 0.00000000e+00 7.05394191e-01
 0.00000000e+00 1.24481328e-01 0.00000000e+00 2.07468880e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.33333340e-01 3.33333351e-02 0.00000000e+00
 1.00000001e-01 1.33333340e-01 0.00000000e+00 3.33333351e-02
 3.33333351e-02 3.33333351e-02 0.00000000e+00 1.00000001e-01
 0.00000000e+00 1.00000001e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.00000012e-01 0.00000000e+00 0.00000000e+00]"
handel,30,16,./dataset/intermediate_chunks/handel_song30_chunk16.mid,"[6.01851852e-02 6.01851852e-02 2.03703704e-01 0.00000000e+00
 1.25000000e-01 1.38888889e-01 1.38888889e-02 1.43518519e-01
 0.00000000e+00 2.03703704e-01 4.62962963e-02 4.62962963e-03
 3.86046512e+00 5.62790698e+00 0.00000000e+00 2.79069767e-01
 0.00000000e+00 9.30232558e-02 0.00000000e+00 1.39534884e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.25000000e-02 9.37500000e-02 0.00000000e+00
 3.12500000e-02 1.87500000e-01 0.00000000e+00 0.00000000e+00
 3.12500000e-02 0.00000000e+00 6.25000000e-02 9.37500000e-02
 0.00000000e+00 1.56250000e-01 6.25000000e-02 0.00000000e+00
 0.00000000e+00 2.18750000e-01 0.00000000e+00 0.00000000e+00]"
